,246090,,,,,,Reviews,
13301686,english,2014.11.10 08:19,✅,❌,0.4942820072,6,"Update: All the negative reviews I read for this game were before the November 14 1.06 update, which fixed a lot of the bugs that these reviewers were discussing. I played the game for the first time after this update had already occurred.

Raiders, space debris, nosy passenger ships, quiet derelict vessels, deadly diseases, and parasites that jump out of an empty husk which used to be one of your citizens. That's what you face when you become the Administrator of Spacebase DF-9. You will truly feel like the manager of a tiny oasis, alone in the vastness of a harsh galaxy.

To get a summary of what it's like to play this game, combine the play styles of a small-scope RTS like Age of Mythology with The Sims. Not only do you have to build, maintain, and defend a space station, but you must also make sure you're tending to the needs of your citizens.

Frustrations abound. Just when you have finally constructed a small, functional base, complete with power and air, your citizens will have the gall to ask for a place to sleep. Then, they'll want something to eat. Then they'll need a doctor. Then they'll want someplace to hang out with friends. Then your base needs a maintenance technician, but no one wants the job. Now they want a gym, but you're still trying to build the infirmary because two citizens died in the last Raider attack. But now there aren't enough power reactors! So you've zoned the construction to build a bigger power room, but then some Raider blew holes in your airlock in a firefight and now the whole thing is useless. But hey, at least he suffocated. Pompous jerk. Anyway, you've got to refit another room as an emergency airlock, to fix the airlock, so you can build the next reactor, to build the infirmary, and then ultimately build a gym, but darn it all, your Builder's feeling overworked so they went to bed! And NO, I do NOT want to answer your request to come aboard, random passenger ship!

In many ways, I find this game to be a very realistic depiction of what it would probably be like to lead your own vessel out in space. You have to fight constantly against the threatening, invasive, hostile environment, while not letting your crew's own loneliness overcome them. Think about it. Suppose you were one of your citizens: one of a group of ten people stranded out in, truly, the middle of nowhere, with no chance of ever seeing Earth again. No wonder my overworked builder is having trouble staying motivated, and no wonder most of my crew spends their free time in the pub. We all might want to think that living in space would be cool, but Spacebase DF-9 reminds us of the human element.

Yes, there are still minor graphical bugs, and sometimes your Miner will asphyxiate because they were too stupid to get back inside before their eight minutes of oxygen was up. However, no technical glitch any worse than this has happened to me in the time I've been playing; most of the frustrations are caused by realistic depiction of the situation. But like in Kerbal Space Program or any other pleasantly challenging game, when you overcome the trials of the moment, you will feel an immense sense of reward watching your citizens live the lives you have given them among the stars.
","Update: All the negative reviews I read for this game were before the November 14 1.06 update, which fixed a lot of the bugs that these reviewers were discussing. I played the game for the first time after this update had already occurred.

Raiders, space debris, nosy passenger ships, quiet derelict vessels, deadly diseases, and parasites that jump out of an empty husk which used to be one of your citizens. That's what you face when you become the Administrator of Spacebase DF-9. You will truly feel like the manager of a tiny oasis, alone in the vastness of a harsh galaxy.

To get a summary of what it's like to play this game, combine the play styles of a small-scope RTS like Age of Mythology with The Sims. Not only do you have to build, maintain, and defend a space station, but you must also make sure you're tending to the needs of your citizens.

Frustrations abound. Just when you have finally constructed a small, functional base, complete with power and air, your citizens will have the gall to ask for a place to sleep. Then, they'll want something to eat. Then they'll need a doctor. Then they'll want someplace to hang out with friends. Then your base needs a maintenance technician, but no one wants the job. Now they want a gym, but you're still trying to build the infirmary because two citizens died in the last Raider attack. But now there aren't enough power reactors! So you've zoned the construction to build a bigger power room, but then some Raider blew holes in your airlock in a firefight and now the whole thing is useless. But hey, at least he suffocated. Pompous jerk. Anyway, you've got to refit another room as an emergency airlock, to fix the airlock, so you can build the next reactor, to build the infirmary, and then ultimately build a gym, but darn it all, your Builder's feeling overworked so they went to bed! And NO, I do NOT want to answer your request to come aboard, random passenger ship!

In many ways, I find this game to be a very realistic depiction of what it would probably be like to lead your own vessel out in space. You have to fight constantly against the threatening, invasive, hostile environment, while not letting your crew's own loneliness overcome them. Think about it. Suppose you were one of your citizens: one of a group of ten people stranded out in, truly, the middle of nowhere, with no chance of ever seeing Earth again. No wonder my overworked builder is having trouble staying motivated, and no wonder most of my crew spends their free time in the pub. We all might want to think that living in space would be cool, but Spacebase DF-9 reminds us of the human element.

Yes, there are still minor graphical bugs, and sometimes your Miner will asphyxiate because they were too stupid to get back inside before their eight minutes of oxygen was up. However, no technical glitch any worse than this has happened to me in the time I've been playing; most of the frustrations are caused by realistic depiction of the situation. But like in Kerbal Space Program or any other pleasantly challenging game, when you overcome the trials of the moment, you will feel an immense sense of reward watching your citizens live the lives you have given them among the stars.
"
13299137,english,2014.11.10 02:21,❌,✅,0.5360555649,90,"Game is incomplete, and devs won't finish it. Don't give them your money.","Game is incomplete, and devs won't finish it. Don't give them your money."
13298593,russian,2014.11.10 01:29,❌,✅,0.5,0,"Задумка интересная, но проект умер!","The idea was interesting, but the project died!"
13294465,english,2014.11.09 19:02,❌,❌,0.8644009829,370,"Unfortunately I can't recommend this game.  I personally like it but since the developer decided to leave the game unfinished and incomplete, I can't recommend it.  What you have is a fun Spacestation simulator that minus the bugs and glitches would be good enough on its own.  However these bugs and glitches are often game breaking and could even destroy your save.  That being said, don't buy this game unless you have a high tolerance for pain.","Unfortunately I can't recommend this game.  I personally like it but since the developer decided to leave the game unfinished and incomplete, I can't recommend it.  What you have is a fun Spacestation simulator that minus the bugs and glitches would be good enough on its own.  However these bugs and glitches are often game breaking and could even destroy your save.  That being said, don't buy this game unless you have a high tolerance for pain."
13283200,english,2014.11.08 19:46,❌,✅,0.4737351239,6,DO. NOT. BUY.,DO. NOT. BUY.
13278145,english,2014.11.08 08:01,❌,❌,0.4952830374,4,"Really, really underwhelming. Little content or depth to the game, and certainly not enough to bother buying. There's much better 'dwarf-fortress-likes' out on the market.","Really, really underwhelming. Little content or depth to the game, and certainly not enough to bother buying. There's much better 'dwarf-fortress-likes' out on the market."
13276649,english,2014.11.08 04:45,❌,❌,0.4761904776,0,"I wanted to like this game, but there is so much stupid AI in there. They'll go and fix a shelf but not the reactor or life support, or the turrets? Really, just fix the turrets now, I have more people boarding, it doesn't matter that the shelf is broken!","I wanted to like this game, but there is so much stupid AI in there. They'll go and fix a shelf but not the reactor or life support, or the turrets? Really, just fix the turrets now, I have more people boarding, it doesn't matter that the shelf is broken!"
13274287,german,2014.11.08 00:57,❌,❌,0.5585201383,24,"Achtung! Dieses Spiel wird nicht mehr weiterentwickelt! Ich habe dieses Spiel im Rahmen eines Humble Bundles gekauft und leider übersehen, dass es von seitens Double Fine nichts mehr an diesem Spiel gemacht wird.

Tja, diese Aktion von Humble Bundle führt nun dazu, dass ich mir dreimal überlegen werde, ob ich noch einmal so schnell mehr Geld da ausgeben werde.","Attention! This game is no longer being developed! I bought this game as part of a Humble Bundle and unfortunately overlooked the fact that Double Fine is no longer working on it.

Well, this Humble Bundle promotion is making me think twice about spending any more money there again."
13271674,english,2014.11.07 21:47,❌,❌,0.4952830374,1,"Wow. Do not buy this game.  I've wanted it for a long time but never bought it due to the god awful reviews. 
It starts out stupid, the first time you try to build a station from scratch.  If you don't know what you are doing you will run out of money befor having all of the life support stuff ready.  So after you create your 5th station and have mastered the exact money(matter) management you need to get a reactor, air cleaners and a matter recycler thing, youre finally good. Then one of your dudes , about 10 minutes in, gets infected by a space parasite.  You only have 3 guys.  No infirmary yet.  He turns into a giant bug and kills your entire crew.  That's really crappy.  Now, you build a new station again and no infection happens.  Good so far.  Everything is great except about 4 hours in and you love your station very much, boom raiders.  3 raiders killed all 22 of my crew, including my two 4-star security guards.  I'll never play this again.  I want this exack game minus the hazards.  I just want to build and manage, not fight parasites.  Also the order the builders build is ridiculous.  There doesn't seem to be a way to actually research things. Screw this game.","Wow. Do not buy this game.  I've wanted it for a long time but never bought it due to the god awful reviews. 
It starts out stupid, the first time you try to build a station from scratch.  If you don't know what you are doing you will run out of money befor having all of the life support stuff ready.  So after you create your 5th station and have mastered the exact money(matter) management you need to get a reactor, air cleaners and a matter recycler thing, youre finally good. Then one of your dudes , about 10 minutes in, gets infected by a space parasite.  You only have 3 guys.  No infirmary yet.  He turns into a giant bug and kills your entire crew.  That's really crappy.  Now, you build a new station again and no infection happens.  Good so far.  Everything is great except about 4 hours in and you love your station very much, boom raiders.  3 raiders killed all 22 of my crew, including my two 4-star security guards.  I'll never play this again.  I want this exack game minus the hazards.  I just want to build and manage, not fight parasites.  Also the order the builders build is ridiculous.  There doesn't seem to be a way to actually research things. Screw this game."
13270784,english,2014.11.07 20:45,❌,✅,0.5,0,"Absolute crap.  Don't waste your money on this. The only good thing about this game is that it taught me not to buy anything listed as ""Early Access"".","Absolute crap.  Don't waste your money on this. The only good thing about this game is that it taught me not to buy anything listed as ""Early Access""."
13268402,english,2014.11.07 17:46,✅,❌,0.5251493454,5,"While I do agree with the negative reviews in that the execution of the ideas that could have resulted (and still can result) in a gem of a game is mediocre at best, I still cautiously recommend it.

Below, I list the bad and the good aspects of the game based on my very short experience playing it (one hour is normally enough for me to make my decision, but I leave it up to you to decide whether it is enough to trust my review).

The bad:
- The AI of your colonists is not the best, but is getting better.
- The game becomes repetitive really soon (for me, it has after the first hour playing it)--there is just no hierarchy, almost no gradual development (save the research), and frankly not much to do as of now.
- There is no balance. I am pretty sure the developers got their inspiration in the Dwarf Fortress (where ""dying in fun"" TM), but I am able to play a game of Dwarf Fortress for days, but here my colonists die horribly within 15-20 minutes (raiders, fire or what not).

The good:

- The graphics are pretty good. I liked them a lot.
- The atmosphere of the game is its best selling point, IMO. Save the frustration of loosing each game I play pretty quickly, I like how the game feels. The colonists have their own characters, interact with each other and the environment, make friends and enemies--and all of this creates a feeling of a growing community in space, which is unfortunately quickly sent to oblivion, heh (see the balance).
- Enabling the support of mods is the best of the developers' decisions, which I think has the potential to save this game. There are mods already that address the balancing issues, and I am sure there will be mods fixing the AI, adding more things to do, and generally, adding depth to the game.

Despite all the drawbacks of the game, I still recommend it for one particular reason: it (still) has an enormous potential to grow into a fantastic game.

I understand the reasons for the negative reviews, but I also know that these reviews can eventually bring the development of the game to a halt. And this would be the most unfortunate turn of events, as the game, as I said, has the potential to become a fantastic game that offers its players countless hours of fun (and not frustration as it is now =) playing experience.

As for now, the price of the game is somewhat high for what it offers, so I suggest you buy this game on sale, and try it (with mods). I also hope more mods will be made for the game to enhance/improve it.","While I do agree with the negative reviews in that the execution of the ideas that could have resulted (and still can result) in a gem of a game is mediocre at best, I still cautiously recommend it.

Below, I list the bad and the good aspects of the game based on my very short experience playing it (one hour is normally enough for me to make my decision, but I leave it up to you to decide whether it is enough to trust my review).

The bad:
- The AI of your colonists is not the best, but is getting better.
- The game becomes repetitive really soon (for me, it has after the first hour playing it)--there is just no hierarchy, almost no gradual development (save the research), and frankly not much to do as of now.
- There is no balance. I am pretty sure the developers got their inspiration in the Dwarf Fortress (where ""dying in fun"" TM), but I am able to play a game of Dwarf Fortress for days, but here my colonists die horribly within 15-20 minutes (raiders, fire or what not).

The good:

- The graphics are pretty good. I liked them a lot.
- The atmosphere of the game is its best selling point, IMO. Save the frustration of loosing each game I play pretty quickly, I like how the game feels. The colonists have their own characters, interact with each other and the environment, make friends and enemies--and all of this creates a feeling of a growing community in space, which is unfortunately quickly sent to oblivion, heh (see the balance).
- Enabling the support of mods is the best of the developers' decisions, which I think has the potential to save this game. There are mods already that address the balancing issues, and I am sure there will be mods fixing the AI, adding more things to do, and generally, adding depth to the game.

Despite all the drawbacks of the game, I still recommend it for one particular reason: it (still) has an enormous potential to grow into a fantastic game.

I understand the reasons for the negative reviews, but I also know that these reviews can eventually bring the development of the game to a halt. And this would be the most unfortunate turn of events, as the game, as I said, has the potential to become a fantastic game that offers its players countless hours of fun (and not frustration as it is now =) playing experience.

As for now, the price of the game is somewhat high for what it offers, so I suggest you buy this game on sale, and try it (with mods). I also hope more mods will be made for the game to enhance/improve it."
13265727,english,2014.11.07 13:53,❌,❌,0.5,0,"A nice idea of a game, but lots of things are poorly thought out and the AI is not very well written.","A nice idea of a game, but lots of things are poorly thought out and the AI is not very well written."
13263590,german,2014.11.07 09:46,❌,✅,0.5179091692,3,I can´t recommend this game yet... it is very buggy and lacks in important features... much useless junk but missing core gameplay elements...,I can't recommend this game yet... it is very buggy and lacks in important features... much useless junk but missing core gameplay elements...
13262969,english,2014.11.07 08:26,❌,✅,0.5204365849,10,"Don't give doublefine your money, they don't finish projects.","Don't give doublefine your money, they don't finish projects."
13261995,english,2014.11.07 06:26,❌,❌,0.5020806193,10,"Sad to say, that the best thing about this so called game is the skeuomorphic fake-glitchy-analog main menu UI. Other than that it not worth even $5. 

This game grind's to a halt on a 2014 model mid-range notebook which runs CIV 5 with no problems. Havent seen a not quite 3D-Shooter game behaving that resource hungry yet, especially with no way to dial down the effects in the in game menu.

Stay away.","Sad to say, that the best thing about this so called game is the skeuomorphic fake-glitchy-analog main menu UI. Other than that it not worth even $5. 

This game grind's to a halt on a 2014 model mid-range notebook which runs CIV 5 with no problems. Havent seen a not quite 3D-Shooter game behaving that resource hungry yet, especially with no way to dial down the effects in the in game menu.

Stay away."
13260869,english,2014.11.07 04:27,❌,✅,0.5,0,Its a shame this game showed promise at first but is lacking and unfinished.,Its a shame this game showed promise at first but is lacking and unfinished.
13250245,english,2014.11.06 14:19,❌,❌,0.5024875402,1,"There's likely a playable game in here.  But it needs carved out of the horrible mess of painful murdering it's been left as to date.  Played three games.  By the time I got three rooms built in each, everyone was murderer (to death) by hostiles.   I'm sure you can stick with it and find some fun in it, but I'll save my time for games that don't seem to actively hate the player.","There's likely a playable game in here.  But it needs carved out of the horrible mess of painful murdering it's been left as to date.  Played three games.  By the time I got three rooms built in each, everyone was murderer (to death) by hostiles.   I'm sure you can stick with it and find some fun in it, but I'll save my time for games that don't seem to actively hate the player."
13247200,english,2014.11.06 08:04,❌,✅,0.5,0,"A great concept completely bungled by developer great on ideas but pretty shoddy on execution.  Never given the support it deserved, slow development and/or bad project management helped to sink this game before it could even be called a ""beta"".

There is no real game here.  You are presented with a sandbox with no real point or direction except perhaps a rudimentary progress tree tacked on in the end.   Perhaps this is a simulation or perhaps it's a survival game?  The developers never really decided what it was.  

It is a frustrating, stinking mess.  The AI governing the citizens of your spacebase is horrible.  Don't be surprised that in the first 10 minutes of your game all of your budding colonists have died because they can't seem to remove their spacesuits and asphyxiate themselves.  Or, in the very first hour of play, before your base is more than three rooms (one being the airlock) your base is smashed by a meteor shower.

No story.  No middle game.  No endgame. 

Modders may improve Spacebase, but it's unfinished nature means the game will never have a clear focus or direction.  Don't waste your money.","A great concept completely bungled by developer great on ideas but pretty shoddy on execution.  Never given the support it deserved, slow development and/or bad project management helped to sink this game before it could even be called a ""beta"".

There is no real game here.  You are presented with a sandbox with no real point or direction except perhaps a rudimentary progress tree tacked on in the end.   Perhaps this is a simulation or perhaps it's a survival game?  The developers never really decided what it was.  

It is a frustrating, stinking mess.  The AI governing the citizens of your spacebase is horrible.  Don't be surprised that in the first 10 minutes of your game all of your budding colonists have died because they can't seem to remove their spacesuits and asphyxiate themselves.  Or, in the very first hour of play, before your base is more than three rooms (one being the airlock) your base is smashed by a meteor shower.

No story.  No middle game.  No endgame. 

Modders may improve Spacebase, but it's unfinished nature means the game will never have a clear focus or direction.  Don't waste your money."
13246945,english,2014.11.06 07:31,❌,✅,0.5,0,Broken. With so much broken AI and functions it is a shame this thing is still on sale. One of Double Fine's latest examples of money grab that they never delivered.,Broken. With so much broken AI and functions it is a shame this thing is still on sale. One of Double Fine's latest examples of money grab that they never delivered.
13245829,english,2014.11.06 05:27,❌,✅,0.5,0,"TLDR: Basically the entire universe either wants to join you or kill you, and you're just trying to finish building your base...

Long version: I bought this as early access, and even though it technically has been released, it still needs a lot of polish. For example, choosing an area to start is simply moving a mouse pointer around a picture until you find a suitable area. When you do find a suitable area, the stats (magnetic interference, proximity to a warpgate and threat level) don't seem to mean anything. I've started in areas with low threat, yet had 8 crewmembers killed in the first 10 minutes. I've started in areas distant from a warpgate with low magnetic interference, however i still get spammed with crewmembers wanting to join my base.
","TLDR: Basically the entire universe either wants to join you or kill you, and you're just trying to finish building your base...

Long version: I bought this as early access, and even though it technically has been released, it still needs a lot of polish. For example, choosing an area to start is simply moving a mouse pointer around a picture until you find a suitable area. When you do find a suitable area, the stats (magnetic interference, proximity to a warpgate and threat level) don't seem to mean anything. I've started in areas with low threat, yet had 8 crewmembers killed in the first 10 minutes. I've started in areas distant from a warpgate with low magnetic interference, however i still get spammed with crewmembers wanting to join my base.
"
13245294,english,2014.11.06 04:24,✅,❌,0.4569168985,2,despite the bad reviews.....i got it in a bundle and enjoyed it......,despite the bad reviews.....i got it in a bundle and enjoyed it......
13241458,english,2014.11.05 22:48,❌,✅,0.5,0,"
AWOID THIS GAME.

Game needs serious rework before it will be playable. Which it probably will never get.
Devs decided to leave development and game is maybe interesting concept but realisation just sucks.
AI of aliens in base gliches. Sometimes they stop doing things they are supposed to. Or they forget to come back to base to replenish oxygen supplay and die even if they were idle, without any task to do.
Commanded to tear down relict ship they go inside, take of spacesuits and then they destroy walls just to die of lack of oxygen. 
Even upgraded via laboratory security if not very effective vs hostiles. They also sometiems simply do nothing while getting killed. 
Rooms can loose oxygen without reason. Only solution then is to demolish it and build again.
","
AWOID THIS GAME.

Game needs serious rework before it will be playable. Which it probably will never get.
Devs decided to leave development and game is maybe interesting concept but realisation just sucks.
AI of aliens in base gliches. Sometimes they stop doing things they are supposed to. Or they forget to come back to base to replenish oxygen supplay and die even if they were idle, without any task to do.
Commanded to tear down relict ship they go inside, take of spacesuits and then they destroy walls just to die of lack of oxygen. 
Even upgraded via laboratory security if not very effective vs hostiles. They also sometiems simply do nothing while getting killed. 
Rooms can loose oxygen without reason. Only solution then is to demolish it and build again.
"
13240476,english,2014.11.05 21:25,❌,✅,0.5700451136,24,"Could have been a great game, but was abandoned by the developers. This is not hyperbole or butthurt exaggeration, the developers saw their sales for the game slow down and just threw their hands up, declaring the game completed. Do not buy it. This is one of the games that caused me to abandon purchasing any more Early Access games on Steam (thank you Doublefine -- I hope you're satisfied with the reputation you're purchasing for yourselves. The free ""I'm sorry"" shovelware game you gave us early access supporters sucks too, by the way). Do not buy this game.

Awesome graphics and sound are ruined by the crippled AI -- your citizens will literally charge past a fire extinguisher hanging on a wall to stomp on a huge room-sized fire to promptly catch on fire and burn to death. Technicians will do pushups in front of a failing oxygen scrubber, then their air will run out and they'll panic and die. Everyone on your station is mind numbingly stupid, but there's no way to directly control them -- you'll just watch them helplessly as their lack of regard for their own safety causes them to die in a variety of ridiculously preventable ways. 
At first it's funny, for a short time. Then it's annoying. Then it's frustrating. Then it becomes infuriating.

Do not buy this game. 

I'm somewhat convinced that it is not actually a game, but an elaborate psychological experiment to determine frustration thresholds. Do not buy it.","Could have been a great game, but was abandoned by the developers. This is not hyperbole or butthurt exaggeration, the developers saw their sales for the game slow down and just threw their hands up, declaring the game completed. Do not buy it. This is one of the games that caused me to abandon purchasing any more Early Access games on Steam (thank you Doublefine -- I hope you're satisfied with the reputation you're purchasing for yourselves. The free ""I'm sorry"" shovelware game you gave us early access supporters sucks too, by the way). Do not buy this game.

Awesome graphics and sound are ruined by the crippled AI -- your citizens will literally charge past a fire extinguisher hanging on a wall to stomp on a huge room-sized fire to promptly catch on fire and burn to death. Technicians will do pushups in front of a failing oxygen scrubber, then their air will run out and they'll panic and die. Everyone on your station is mind numbingly stupid, but there's no way to directly control them -- you'll just watch them helplessly as their lack of regard for their own safety causes them to die in a variety of ridiculously preventable ways. 
At first it's funny, for a short time. Then it's annoying. Then it's frustrating. Then it becomes infuriating.

Do not buy this game. 

I'm somewhat convinced that it is not actually a game, but an elaborate psychological experiment to determine frustration thresholds. Do not buy it."
13240443,english,2014.11.05 21:22,✅,✅,0.5731214881,5,"Oh my.



This could have been an awesome game, but they gave up on it, left it half finished, and had to call it done. DF-9 isn't a bad game, the part of it that is finished is pretty awesome and fun to play, until you run into balencing issues that hault the game. I don't know how common of a problem that is, but it seems that all the games I play end up with a negative feed back loop where if enough of the citizens become unhappy, everything on the station starts to not go well, resulting in more unhappyness. what's worse, is no explanation of why. The Wiki for the game is incomplete at best, so there is very little insight into how the game is supposed to be played.


I recommend this game because I owned a copy of space colony, and it was awesome. As it stands, Space Colony is currently better and less frustrating although more than a few generations of gaming old. Spacebase DF-9 is still being worked on, and will hopefully keep improving. All the issues I currently have with the game could be fixed in future patching, and BETTER be fixed or this game will be a hightly polished turd that could have been made of gold.



TLDR: Game needs balencing to be worth buying. Try Space Colony if you want this kind of game.","Oh my.



This could have been an awesome game, but they gave up on it, left it half finished, and had to call it done. DF-9 isn't a bad game, the part of it that is finished is pretty awesome and fun to play, until you run into balencing issues that hault the game. I don't know how common of a problem that is, but it seems that all the games I play end up with a negative feed back loop where if enough of the citizens become unhappy, everything on the station starts to not go well, resulting in more unhappyness. what's worse, is no explanation of why. The Wiki for the game is incomplete at best, so there is very little insight into how the game is supposed to be played.


I recommend this game because I owned a copy of space colony, and it was awesome. As it stands, Space Colony is currently better and less frustrating although more than a few generations of gaming old. Spacebase DF-9 is still being worked on, and will hopefully keep improving. All the issues I currently have with the game could be fixed in future patching, and BETTER be fixed or this game will be a hightly polished turd that could have been made of gold.



TLDR: Game needs balencing to be worth buying. Try Space Colony if you want this kind of game."
13232841,english,2014.11.05 04:36,❌,✅,0.5,0,"Fun, though it doesn't feel finished. If you really like management games, this will probably feel pretty empty to you. Though if you don't regularly play management games, or want something somewhat simpler, this is for you. You may also enjoy this if you like making up stories for your characters, as there is a sort of social network generated for each character that you can kinda use to judge their emotional state.

It has several interesting mechanics, such as raiders which will stop by on their own ship, or derelict ships that will occasionally spawn. These become structures which can be salvaged or incorporated into your own ship, which can be pretty cool. The whole oxygen management thing in general is definitely my favorite part of this game. If you lose a wall of a room to a raider drill, meteors, or anything like that, your guys will be sucked out of that room, and oxygen levels will plumet. Its always fun having to quickly suit up some builders to patch a hole before everyone dies of asphyxiation.

However, once you get going, the game becomes dull. You can expand your base a bit more, make your people happier, defend against the occasional meteor strike or raid, and accomodate new visitors. But there aren't any complex industries to deal with once you get the basics down. I haven't touched modding yet, so hopefully something there will interest me. I'd really like to see this game grow into something bigger, but for now its just enough to keep some people alive. It would be awesome if we could eventually grow our little space station into a massive trade destination, or some kind of space gas station.

Overall, i'd suggest waiting for a sale. There are much more complete games you can be getting for 20$ (And if you want  an AMAZING management game, i'd suggest looking into getting a degree in Dwarf Fortress).


P.S. Anyone else find it hilarious all the positive reviews are from early access?","Fun, though it doesn't feel finished. If you really like management games, this will probably feel pretty empty to you. Though if you don't regularly play management games, or want something somewhat simpler, this is for you. You may also enjoy this if you like making up stories for your characters, as there is a sort of social network generated for each character that you can kinda use to judge their emotional state.

It has several interesting mechanics, such as raiders which will stop by on their own ship, or derelict ships that will occasionally spawn. These become structures which can be salvaged or incorporated into your own ship, which can be pretty cool. The whole oxygen management thing in general is definitely my favorite part of this game. If you lose a wall of a room to a raider drill, meteors, or anything like that, your guys will be sucked out of that room, and oxygen levels will plumet. Its always fun having to quickly suit up some builders to patch a hole before everyone dies of asphyxiation.

However, once you get going, the game becomes dull. You can expand your base a bit more, make your people happier, defend against the occasional meteor strike or raid, and accomodate new visitors. But there aren't any complex industries to deal with once you get the basics down. I haven't touched modding yet, so hopefully something there will interest me. I'd really like to see this game grow into something bigger, but for now its just enough to keep some people alive. It would be awesome if we could eventually grow our little space station into a massive trade destination, or some kind of space gas station.

Overall, i'd suggest waiting for a sale. There are much more complete games you can be getting for 20$ (And if you want  an AMAZING management game, i'd suggest looking into getting a degree in Dwarf Fortress).


P.S. Anyone else find it hilarious all the positive reviews are from early access?"
13218232,russian,2014.11.04 01:50,✅,✅,0.5,0,Игра интересна по своему. Рассчитана на узкую аудиторию и не рассчитана та тех кто не хочет думать а хочет просто экшена. Я надеюсь что разработчик продолжит работу и игра с каждым разом будет более увлекательной,The game is interesting in its own way. It's designed for a narrow audience and isn't for those who don't want to think and just want action. I hope the developer continues to work on it and the game becomes more engaging each time.
13214567,english,2014.11.03 20:46,❌,✅,0.5023855567,16,"Complete garbage. Units get stuck on invisible walls; ships forcefully dock and destroy your build and not in a fun space raider style but an annoying, what the fuck.. kind of way; Your ship travels for 40000+ years carrying a party of 3 but for some reason can only keep them alive for 8 minutes upon arriving, when modern space suits last 1 hour? Not to mention the game is horribly boring after about 40 mins.

From beta: This company is greedy and dishonest, they will start multiple early access games and not completely finish any of them and blame it on ""lack of funds"" while updating the games once every 2 months. Your lack of funds comes from paying people to not do work! I will never support Double fine ever again.","Complete garbage. Units get stuck on invisible walls; ships forcefully dock and destroy your build and not in a fun space raider style but an annoying, what the fuck.. kind of way; Your ship travels for 40000+ years carrying a party of 3 but for some reason can only keep them alive for 8 minutes upon arriving, when modern space suits last 1 hour? Not to mention the game is horribly boring after about 40 mins.

From beta: This company is greedy and dishonest, they will start multiple early access games and not completely finish any of them and blame it on ""lack of funds"" while updating the games once every 2 months. Your lack of funds comes from paying people to not do work! I will never support Double fine ever again."
13204546,spanish,2014.11.03 02:26,✅,✅,0.4685173035,1,"Sencillamente genial, sobretodo si os va la estrategia de gestión.  Me ha sdo superentretenido, y cada vez que lo veo tengo ganas de jugar.  Así que sí, os lo recomiendo","Simply brilliant, especially if you're into management strategy. I found it super entertaining, and every time I watch it, I want to play. So yes, I recommend it."
13197035,german,2014.11.02 17:49,❌,✅,0.5,0,Gute Idee die leider nie wirklich wie angekündigt umgesetzt wurde. Schade.,A good idea that unfortunately was never fully implemented as advertised. What a shame.
13193766,english,2014.11.02 11:44,❌,✅,0.6789510846,22,"This game is level Alpha
A lot of very good ideas
But it takes a lot of patch before it is playable.","This game is level Alpha
A lot of very good ideas
But it takes a lot of patch before it is playable."
13192725,english,2014.11.02 09:26,❌,✅,0.5422820449,51,"I never really take the time as I should to rate games, I either like them or I don't. Spacebase DF-9 was suppose to be a great game, many things were promised and not even a third was delivered. The game is unfinished after having the support from gamers to get it started, I really feel like they should give us our money back. Don't waste your time with this game or your money. To summarize the game, you'll start building, your citizens will get angry, they will kill each other, the end.","I never really take the time as I should to rate games, I either like them or I don't. Spacebase DF-9 was suppose to be a great game, many things were promised and not even a third was delivered. The game is unfinished after having the support from gamers to get it started, I really feel like they should give us our money back. Don't waste your time with this game or your money. To summarize the game, you'll start building, your citizens will get angry, they will kill each other, the end."
13186295,english,2014.11.02 00:13,❌,✅,0.5434154272,79,"Avoid this game, It was abandoned and is left to be finished by the modding community.","Avoid this game, It was abandoned and is left to be finished by the modding community."
13183311,english,2014.11.01 21:03,❌,✅,0.4968171716,33,"Do yourself a favor and dont buy this game, or just go DL it for free from one of those other sites if youre really that curious. Double Fine abandonded this project and so should we.","Do yourself a favor and dont buy this game, or just go DL it for free from one of those other sites if youre really that curious. Double Fine abandonded this project and so should we."
13162030,english,2014.10.30 16:55,❌,❌,0.6041866541,107,"I got double fined, and I paid for it","I got double fined, and I paid for it"
13156069,english,2014.10.30 09:28,❌,❌,0.5,0,"This game is never being worked on again..
It's a lost cause.
here's what I recommend look up the game Hack 'n' Slash get that bundle while it's on sale then BOOM you get this and that
a win win.","This game is never being worked on again..
It's a lost cause.
here's what I recommend look up the game Hack 'n' Slash get that bundle while it's on sale then BOOM you get this and that
a win win."
